search_id,run_order,priority,research_theme,catalog_name,catalog_slug,source_type,query_mode,http_method,endpoint_template,search_term,search_expression,request_parameters_json,geography_scope,time_scope,expected_record_type,what_are_we_expecting,downstream_use,auth_requirement,auth_env_var,pagination_strategy,rate_limit_note,dedupe_key_hint,join_keys_expected,requires_schema_discovery,source_docs_url,notes
PMC-0012,193,P1,diagnosis_testing,NCBI PubMed Central E-utilities,pubmed_central,open_access_full_text_archive,record_search,GET,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,Lyme disease misdiagnosis,"(""Lyme disease misdiagnosis""[Title/Abstract]) AND open access[filter]","{""db"":""pmc"",""term"":""(\""Lyme disease misdiagnosis\""[Title/Abstract]) AND open access[filter]"",""retmode"":""json"",""retmax"":100,""usehistory"":""y"",""tool"":""topx_lyme_explorer"",""email"":""${NCBI_EMAIL}"",""api_key"":""${NCBI_API_KEY}""}",United States,All available; preserve source vintage,full_text_article_metadata,"Diagnostic tests, accuracy evidence, biomarkers, delays, false results, and differential-diagnosis resources.","Map diagnostic failure modes and candidate opportunities for faster, clearer testing and interpretation.",optional_recommended,NCBI_API_KEY,Use history server plus batched ESummary/EFetch retrieval.,Same NCBI E-utilities limits as PubMed.,PMCID; link to PMID/DOI when present,"PMCID, PMID, DOI, NCT number, MeSH terms",false,https://www.ncbi.nlm.nih.gov/books/NBK25501/,Confirm article-specific reuse rights before storing or redistributing full text.
PMC-0013,194,P1,symptoms_outcomes,NCBI PubMed Central E-utilities,pubmed_central,open_access_full_text_archive,record_search,GET,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,Lyme disease fatigue,"(""Lyme disease fatigue""[Title/Abstract]) AND open access[filter]","{""db"":""pmc"",""term"":""(\""Lyme disease fatigue\""[Title/Abstract]) AND open access[filter]"",""retmode"":""json"",""retmax"":100,""usehistory"":""y"",""tool"":""topx_lyme_explorer"",""email"":""${NCBI_EMAIL}"",""api_key"":""${NCBI_API_KEY}""}",United States,All available; preserve source vintage,full_text_article_metadata,"Symptoms, complications, disability, utilization, and patient-reported outcome information.",Characterize patient burden and prioritize outcomes a Phase 1 concept should improve.,optional_recommended,NCBI_API_KEY,Use history server plus batched ESummary/EFetch retrieval.,Same NCBI E-utilities limits as PubMed.,PMCID; link to PMID/DOI when present,"PMCID, PMID, DOI, NCT number, MeSH terms",false,https://www.ncbi.nlm.nih.gov/books/NBK25501/,Confirm article-specific reuse rights before storing or redistributing full text.
PMC-0014,195,P1,symptoms_outcomes,NCBI PubMed Central E-utilities,pubmed_central,open_access_full_text_archive,record_search,GET,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,Lyme disease cognitive symptoms,"(""Lyme disease cognitive symptoms""[Title/Abstract]) AND open access[filter]","{""db"":""pmc"",""term"":""(\""Lyme disease cognitive symptoms\""[Title/Abstract]) AND open access[filter]"",""retmode"":""json"",""retmax"":100,""usehistory"":""y"",""tool"":""topx_lyme_explorer"",""email"":""${NCBI_EMAIL}"",""api_key"":""${NCBI_API_KEY}""}",United States,All available; preserve source vintage,full_text_article_metadata,"Symptoms, complications, disability, utilization, and patient-reported outcome information.",Characterize patient burden and prioritize outcomes a Phase 1 concept should improve.,optional_recommended,NCBI_API_KEY,Use history server plus batched ESummary/EFetch retrieval.,Same NCBI E-utilities limits as PubMed.,PMCID; link to PMID/DOI when present,"PMCID, PMID, DOI, NCT number, MeSH terms",false,https://www.ncbi.nlm.nih.gov/books/NBK25501/,Confirm article-specific reuse rights before storing or redistributing full text.
PMC-0015,196,P1,symptoms_outcomes,NCBI PubMed Central E-utilities,pubmed_central,open_access_full_text_archive,record_search,GET,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,Lyme disease brain fog,"(""Lyme disease brain fog""[Title/Abstract]) AND open access[filter]","{""db"":""pmc"",""term"":""(\""Lyme disease brain fog\""[Title/Abstract]) AND open access[filter]"",""retmode"":""json"",""retmax"":100,""usehistory"":""y"",""tool"":""topx_lyme_explorer"",""email"":""${NCBI_EMAIL}"",""api_key"":""${NCBI_API_KEY}""}",United States,All available; preserve source vintage,full_text_article_metadata,"Symptoms, complications, disability, utilization, and patient-reported outcome information.",Characterize patient burden and prioritize outcomes a Phase 1 concept should improve.,optional_recommended,NCBI_API_KEY,Use history server plus batched ESummary/EFetch retrieval.,Same NCBI E-utilities limits as PubMed.,PMCID; link to PMID/DOI when present,"PMCID, PMID, DOI, NCT number, MeSH terms",false,https://www.ncbi.nlm.nih.gov/books/NBK25501/,Confirm article-specific reuse rights before storing or redistributing full text.
NIHR-0001,197,P0,disease_core,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Lyme disease,Lyme disease,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Lyme disease""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0002,198,P0,disease_core,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Lyme borreliosis,Lyme borreliosis,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Lyme borreliosis""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0003,199,P0,disease_core,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Borrelia burgdorferi,Borrelia burgdorferi,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Borrelia burgdorferi""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0004,200,P0,disease_core,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Borrelia mayonii,Borrelia mayonii,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Borrelia mayonii""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0005,201,P0,disease_core,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Borrelia miyamotoi,Borrelia miyamotoi,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Borrelia miyamotoi""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0006,202,P0,disease_core,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,tickborne disease,tickborne disease,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""tickborne disease""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0007,203,P0,disease_core,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,blacklegged tick,blacklegged tick,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""blacklegged tick""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Core disease, pathogen, vector, and syndrome records that define the Lyme problem space.",Build the disease/pathogen terminology graph and identify authoritative baseline datasets.,none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0008,204,P0,diagnosis_testing,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Lyme disease diagnosis,Lyme disease diagnosis,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Lyme disease diagnosis""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Diagnostic tests, accuracy evidence, biomarkers, delays, false results, and differential-diagnosis resources.","Map diagnostic failure modes and candidate opportunities for faster, clearer testing and interpretation.",none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0009,205,P0,diagnosis_testing,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,diagnostic delay Lyme disease,diagnostic delay Lyme disease,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""diagnostic delay Lyme disease""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Diagnostic tests, accuracy evidence, biomarkers, delays, false results, and differential-diagnosis resources.","Map diagnostic failure modes and candidate opportunities for faster, clearer testing and interpretation.",none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0010,206,P0,diagnosis_testing,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,delayed diagnosis tickborne disease,delayed diagnosis tickborne disease,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""delayed diagnosis tickborne disease""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Diagnostic tests, accuracy evidence, biomarkers, delays, false results, and differential-diagnosis resources.","Map diagnostic failure modes and candidate opportunities for faster, clearer testing and interpretation.",none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0011,207,P1,diagnosis_testing,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Lyme disease misdiagnosis,Lyme disease misdiagnosis,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Lyme disease misdiagnosis""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Diagnostic tests, accuracy evidence, biomarkers, delays, false results, and differential-diagnosis resources.","Map diagnostic failure modes and candidate opportunities for faster, clearer testing and interpretation.",none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0012,208,P1,diagnosis_testing,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Lyme disease differential diagnosis,Lyme disease differential diagnosis,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Lyme disease differential diagnosis""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Diagnostic tests, accuracy evidence, biomarkers, delays, false results, and differential-diagnosis resources.","Map diagnostic failure modes and candidate opportunities for faster, clearer testing and interpretation.",none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0013,209,P1,treatment,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Lyme disease treatment,Lyme disease treatment,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Lyme disease treatment""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0014,210,P1,treatment,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,doxycycline Lyme disease,doxycycline Lyme disease,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""doxycycline Lyme disease""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0015,211,P1,treatment,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,amoxicillin Lyme disease,amoxicillin Lyme disease,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""amoxicillin Lyme disease""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0016,212,P1,ecology_climate,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Lyme disease climate,Lyme disease climate,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Lyme disease climate""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0017,213,P1,ecology_climate,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,tick habitat,tick habitat,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""tick habitat""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0018,214,P1,ecology_climate,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,blacklegged tick habitat,blacklegged tick habitat,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""blacklegged tick habitat""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Tick ecology, weather, climate, habitat, land-cover, hosts, and geographic-risk features.",Construct environmental context and risk features without treating correlation as causation.,none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0019,215,P1,evidence_research,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Lyme disease research grant,Lyme disease research grant,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Lyme disease research grant""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Trials, publications, grants, guidelines, study designs, and evidence-quality metadata.","Create a source-grounded evidence layer and identify active experts, studies, and gaps.",none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
NIHR-0020,216,P1,evidence_research,NIH RePORTER API v2,nih_reporter,research_grant_portfolio,record_search,POST,https://api.reporter.nih.gov/v2/projects/search,Lyme disease clinical trial,Lyme disease clinical trial,"{""criteria"":{""advanced_text_search"":{""operator"":""and"",""search_field"":""projecttitle,terms,abstracttext"",""search_text"":""Lyme disease clinical trial""},""include_active_projects"":true,""exclude_subprojects"":true,""use_relevance"":true},""offset"":0,""limit"":500,""sort_field"":""award_notice_date"",""sort_order"":""desc""}",United States,All available; preserve source vintage,funded_research_project,"Trials, publications, grants, guidelines, study designs, and evidence-quality metadata.","Create a source-grounded evidence layer and identify active experts, studies, and gaps.",none,,"Increase offset by limit; maximum project offset is constrained, so split broad searches by fiscal year if needed.",No API key is documented; avoid parallel scraping and prefer bulk export for very large retrievals.,application_id or project number + fiscal year,"project number, application id, PMID, organization, investigator, FIPS, fiscal year",false,https://api.reporter.nih.gov/,"Funding is not evidence that a hypothesis is validated. Preserve project dates, award amounts, investigators, organizations, and public-health relevance."
CMSD-0001,217,P1,care_access,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,Lyme disease utilization,Lyme disease utilization,"{""catalog_search_term"":""Lyme disease utilization"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Providers, facilities, travel burden, utilization, cost, referral, wait-time, and navigation signals.","Identify care deserts and product opportunities in navigation, referral, and access.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0002,218,P1,treatment,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,tickborne disease hospitalization,tickborne disease hospitalization,"{""catalog_search_term"":""tickborne disease hospitalization"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
CMSD-0003,219,P1,treatment,CMS Data Catalog,cms_data,healthcare_provider_utilization_quality_catalog,catalog_search,GET,https://data.cms.gov/,infectious disease services,infectious disease services,"{""catalog_search_term"":""infectious disease services"",""follow_access_api_link"":true}",United States,All available; preserve source vintage,dataset_metadata,"Interventions, medications, treatment duration, comparative effectiveness, outcomes, and safety evidence.","Map current interventions, evidence gaps, safety signals, and treatment-navigation needs.",none,,"Catalog-specific. Once a dataset is selected, use its published API endpoint or downloadable file.",Throttle conservatively and retry 429/5xx with exponential backoff.,CMS dataset UUID/version,"NPI, CCN, facility, ZIP, county/state, year, measure",true,https://data.cms.gov/api-docs,"CMS APIs are dataset-specific. First capture dataset UUID, version, schema, update cadence, and API/download links."
